TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0072556	other organism presynaptic membrane	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0034245	mitochondrial DNA-directed RNA polymerase complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0000802	transverse filament	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0044284	mitochondrial crista junction	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0002140	stereocilia tip link	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0017102	methionyl glutamyl tRNA synthetase complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0005597	collagen type XVI trimer	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0036027	protein C inhibitor-PLAU complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0030526	granulocyte macrophage colony-stimulating factor receptor complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0031257	cell trailing edge membrane	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0016590	ACF complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:1990578	perinuclear endoplasmic reticulum membrane	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0071819	DUBm complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0097183	protein C inhibitor-coagulation factor XI complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0043509	activin A complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0044218	other organism cell membrane	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0042564	NLS-dependent protein nuclear import complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0036284	tubulobulbar complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0035355	Toll-like receptor 2-Toll-like receptor 6 protein complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0032419	extrinsic component of lysosome membrane	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0071752	secretory dimeric IgA immunoglobulin complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0044221	host cell synapse	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0071159	NF-kappaB complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0098745	Dcp1-Dcp2 complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0009353	mitochondrial oxoglutarate dehydrogenase complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0031592	centrosomal corona	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:1990425	ryanodine receptor complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0033291	eukaryotic 80S initiation complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0043160	acrosomal lumen	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0035003	subapical complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:1990015	ensheathing process	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:1990072	TRAPPIII protein complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0070685	macropinocytic cup	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0072517	host cell viral assembly compartment	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0030936	transmembrane collagen trimer	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0035976	transcription factor AP-1 complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0097144	BAX complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0070772	PAS complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0070618	Grb2-Sos complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0014801	longitudinal sarcoplasmic reticulum	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0002142	stereocilia ankle link complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0044599	AP-5 adaptor complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0000446	nucleoplasmic THO complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0044190	host cell mitochondrial envelope	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0098595	perivitelline space	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0097543	ciliary inversin compartment	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0044307	dendritic branch	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0097630	intrinsic component of omegasome membrane	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0005940	septin ring	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0005586	collagen type III trimer	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0097181	protein C inhibitor-coagulation factor V complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0044228	host cell surface	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0097550	transcriptional preinitiation complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0071750	dimeric IgA immunoglobulin complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0005731	nucleolus organizer region	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0034693	U11/U12 snRNP	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0071745	IgA immunoglobulin complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0097541	axonemal basal plate	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0031309	integral component of nuclear outer membrane	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:1990415	Pex17p-Pex14p docking complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0071561	nucleus-vacuole junction	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0097442	CA3 pyramidal cell dendrite	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0097132	cyclin D2-CDK6 complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0070826	paraferritin complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0036053	glomerular endothelium fenestra	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0033650	host cell mitochondrion	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0098652	collagen type VII anchoring fibril	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0005585	collagen type II trimer	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0098547	lumenal side of Golgi membrane	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0097013	phagocytic vesicle lumen	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0060987	lipid tube	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0048180	activin complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0000928	gamma-tubulin small complex, spindle pole body	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0097182	protein C inhibitor-coagulation factor Xa complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0017071	intracellular cyclic nucleotide activated cation channel complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:1990298	bub1-bub3 complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0061474	phagolysosome membrane	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0044279	other organism membrane	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0071756	pentameric IgM immunoglobulin complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0071749	polymeric IgA immunoglobulin complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0020005	symbiont-containing vacuole membrane	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0070722	Tle3-Aes complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:1990030	pericellular basket	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0061618	sublamina densa	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0033167	ARC complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0017090	meprin A complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0071007	U2-type catalytic step 2 spliceosome	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0016507	mitochondrial fatty acid beta-oxidation multienzyme complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0032144	4-aminobutyrate transaminase complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0033593	BRCA2-MAGE-D1 complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0043265	ectoplasm	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0036125	fatty acid beta-oxidation multienzyme complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0043540	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0031389	Rad17 RFC-like complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0043626	PCNA complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0071914	prominosome	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0055120	striated muscle dense body	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0005591	collagen type VIII trimer	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0032173	septin collar	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0005745	m-AAA complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0001401	mitochondrial sorting and assembly machinery complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0060473	cortical granule	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0031021	interphase microtubule organizing center	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0042709	succinate-CoA ligase complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0097356	perinucleolar compartment	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:1905103	integral component of lysosomal membrane	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0070860	RNA polymerase I core factor complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0036025	protein C inhibitor-TMPRSS11E complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0097505	Rad6-Rad18 complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0099400	caveola neck	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0009346	citrate lyase complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0014705	C zone	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0005757	mitochondrial permeability transition pore complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0071757	hexameric IgM immunoglobulin complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0000838	Hrd1p ubiquitin ligase ERAD-M complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0045272	plasma membrane respiratory chain complex I	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0005914	spot adherens junction	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0000789	cytoplasmic chromatin	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0005691	U6atac snRNP	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0031380	nuclear RNA-directed RNA polymerase complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:1990032	parallel fiber	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0034506	chromosome, centromeric core domain	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0042022	interleukin-12 receptor complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0097180	serine protease inhibitor complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0044302	dentate gyrus mossy fiber	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0071002	U4atac/U6atac snRNP	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0034752	cytosolic aryl hydrocarbon receptor complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:1990796	photoreceptor cell terminal bouton	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:1990572	TERT-RMRP complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0039713	viral factory	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0005596	collagen type XIV trimer	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:1990332	Ire1 complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0035579	specific granule membrane	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:1990421	subtelomeric heterochromatin	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0009841	mitochondrial endopeptidase Clp complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:1990462	omegasome	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0005582	collagen type XV trimer	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0071754	IgM immunoglobulin complex, circulating	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0005969	serine-pyruvate aminotransferase complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0070418	DNA-dependent protein kinase complex	0.999999999955641	-4.43593718615215e-11	1	0	0	26	17744
GO:0070603	SWI/SNF superfamily-type complex	0.999999999959563	-4.04373731464856e-11	73	0	0	26	17744
GO:0035097	histone methyltransferase complex	0.999999999959563	-4.04373731464856e-11	73	0	0	26	17744
GO:0000779	condensed chromosome, centromeric region	0.999999999959748	-4.02515281962838e-11	112	0	0	26	17744
GO:0043679	axon terminus	0.999999999959748	-4.02515281962838e-11	112	0	0	26	17744
GO:0005667	transcription factor complex	0.999999999960772	-3.92282346275407e-11	311	0	0	26	17744
GO:0044304	main axon	0.999999999961121	-3.88786066305499e-11	57	0	0	26	17744
GO:0098573	intrinsic component of mitochondrial membrane	0.999999999961121	-3.88786066305499e-11	57	0	0	26	17744
GO:0032391	photoreceptor connecting cilium	0.999999999962024	-3.79756173261391e-11	33	0	0	26	17744
GO:0016235	aggresome	0.999999999962024	-3.79756173261391e-11	33	0	0	26	17744
GO:0005790	smooth endoplasmic reticulum	0.999999999962024	-3.79756173261391e-11	33	0	0	26	17744
GO:0032580	Golgi cisterna membrane	0.999999999963246	-3.67537665867108e-11	75	0	0	26	17744
GO:0031235	intrinsic component of the cytoplasmic side of the plasma membrane	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0016514	SWI/SNF complex	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0000177	cytoplasmic exosome (RNase complex)	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0005868	cytoplasmic dynein complex	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0071782	endoplasmic reticulum tubular network	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0071004	U2-type prespliceosome	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0000176	nuclear exosome (RNase complex)	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0043657	host cell	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0005662	DNA replication factor A complex	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0031229	intrinsic component of nuclear inner membrane	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0031231	intrinsic component of peroxisomal membrane	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0005639	integral component of nuclear inner membrane	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0018995	host	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0005671	Ada2/Gcn5/Ada3 transcription activator complex	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0043218	compact myelin	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0042575	DNA polymerase complex	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0005779	integral component of peroxisomal membrane	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0038201	TOR complex	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0031083	BLOC-1 complex	0.99999999996396	-3.60396656253441e-11	15	0	0	26	17744
GO:0005775	vacuolar lumen	0.999999999965087	-3.491297146101e-11	93	0	0	26	17744
GO:0030175	filopodium	0.999999999965087	-3.491297146101e-11	93	0	0	26	17744
GO:0008076	voltage-gated potassium channel complex	0.999999999965087	-3.491297146101e-11	93	0	0	26	17744
GO:0034708	methyltransferase complex	0.999999999965087	-3.491297146101e-11	93	0	0	26	17744
GO:0005774	vacuolar membrane	0.999999999965614	-3.43860028245215e-11	334	0	0	26	17744
GO:0031984	organelle subcompartment	0.999999999965687	-3.4313448916508e-11	313	0	0	26	17744
GO:0000786	nucleosome	0.999999999966609	-3.33906075467333e-11	103	0	0	26	17744
GO:0005875	microtubule associated complex	0.999999999967962	-3.2038382265708e-11	144	0	0	26	17744
GO:0005684	U2-type spliceosomal complex	0.999999999968215	-3.17846098512959e-11	32	0	0	26	17744
GO:0000791	euchromatin	0.999999999968215	-3.17846098512959e-11	32	0	0	26	17744
GO:0001772	immunological synapse	0.999999999968215	-3.17846098512959e-11	32	0	0	26	17744
GO:0031300	intrinsic component of organelle membrane	0.999999999968256	-3.17442382139318e-11	164	0	0	26	17744
GO:0000781	chromosome, telomeric region	0.999999999968256	-3.17442382139318e-11	164	0	0	26	17744
GO:0034705	potassium channel complex	0.999999999968769	-3.12309921764322e-11	94	0	0	26	17744
GO:0097733	photoreceptor cell cilium	0.999999999968769	-3.12309921764322e-11	94	0	0	26	17744
GO:0097731	9+0 non-motile cilium	0.999999999968769	-3.12309921764322e-11	94	0	0	26	17744
GO:0008021	synaptic vesicle	0.999999999970287	-2.97133851721353e-11	126	0	0	26	17744
GO:0044306	neuron projection terminus	0.999999999970287	-2.97133851721353e-11	126	0	0	26	17744
GO:0005930	axoneme	0.999999999970313	-2.96872060661148e-11	91	0	0	26	17744
GO:0097014	ciliary plasm	0.999999999970313	-2.96872060661148e-11	91	0	0	26	17744
GO:0005795	Golgi stack	0.999999999970677	-2.93230673916391e-11	122	0	0	26	17744
GO:0044448	cell cortex part	0.999999999970677	-2.93230673916391e-11	122	0	0	26	17744
GO:0005681	spliceosomal complex	0.999999999971096	-2.89043112426867e-11	173	0	0	26	17744
GO:0098687	chromosomal region	0.999999999971213	-2.87871758087136e-11	343	0	0	26	17744
GO:0098984	neuron to neuron synapse	0.999999999971313	-2.86873832523845e-11	192	0	0	26	17744
GO:0030660	Golgi-associated vesicle membrane	0.999999999971508	-2.84922648326719e-11	50	0	0	26	17744
GO:0030669	clathrin-coated endocytic vesicle membrane	0.999999999971508	-2.84922648326719e-11	50	0	0	26	17744
GO:0030136	clathrin-coated vesicle	0.999999999971792	-2.82082728768953e-11	156	0	0	26	17744
GO:0044450	microtubule organizing center part	0.999999999971792	-2.82082728768953e-11	156	0	0	26	17744
GO:0009898	cytoplasmic side of plasma membrane	0.999999999971792	-2.82082728768953e-11	156	0	0	26	17744
GO:0005689	U12-type spliceosomal complex	0.999999999971904	-2.80955575219663e-11	26	0	0	26	17744
GO:0042611	MHC protein complex	0.999999999971904	-2.80955575219663e-11	26	0	0	26	17744
GO:0080008	Cul4-RING E3 ubiquitin ligase complex	0.999999999971904	-2.80955575219663e-11	26	0	0	26	17744
GO:0034451	centriolar satellite	0.999999999971904	-2.80955575219663e-11	26	0	0	26	17744
GO:0034364	high-density lipoprotein particle	0.999999999971904	-2.80955575219663e-11	26	0	0	26	17744
GO:0031312	extrinsic component of organelle membrane	0.999999999971904	-2.80955575219663e-11	26	0	0	26	17744
GO:0016591	DNA-directed RNA polymerase II, holoenzyme	0.99999999997222	-2.77799362776914e-11	102	0	0	26	17744
GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0097346	INO80-type complex	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0031307	integral component of mitochondrial outer membrane	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0005753	mitochondrial proton-transporting ATP synthase complex	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0031528	microvillus membrane	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0005839	proteasome core complex	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0030904	retromer complex	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0000780	condensed nuclear chromosome, centromeric region	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0071010	prespliceosome	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0042629	mast cell granule	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0016010	dystrophin-associated glycoprotein complex	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0034706	sodium channel complex	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0090665	glycoprotein complex	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0005697	telomerase holoenzyme complex	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0005605	basal lamina	0.999999999973686	-2.63137274169355e-11	21	0	0	26	17744
GO:0055038	recycling endosome membrane	0.999999999973828	-2.61716802552208e-11	42	0	0	26	17744
GO:0031907	microbody lumen	0.999999999973828	-2.61716802552208e-11	42	0	0	26	17744
GO:0043596	nuclear replication fork	0.999999999973828	-2.61716802552208e-11	42	0	0	26	17744
GO:0005782	peroxisomal matrix	0.999999999973828	-2.61716802552208e-11	42	0	0	26	17744
GO:0000152	nuclear ubiquitin ligase complex	0.999999999973828	-2.61716802552208e-11	42	0	0	26	17744
GO:0098794	postsynapse	0.999999999974367	-2.5633225480015e-11	372	0	0	26	17744
GO:1902555	endoribonuclease complex	0.999999999974524	-2.54758257480077e-11	22	0	0	26	17744
GO:0005838	proteasome regulatory particle	0.999999999974524	-2.54758257480077e-11	22	0	0	26	17744
GO:0005680	anaphase-promoting complex	0.999999999974524	-2.54758257480077e-11	22	0	0	26	17744
GO:0031430	M band	0.999999999974524	-2.54758257480077e-11	22	0	0	26	17744
GO:0032982	myosin filament	0.999999999974524	-2.54758257480077e-11	22	0	0	26	17744
GO:0031306	intrinsic component of mitochondrial outer membrane	0.999999999974524	-2.54758257480077e-11	22	0	0	26	17744
GO:0046540	U4/U6 x U5 tri-snRNP complex	0.999999999974524	-2.54758257480077e-11	22	0	0	26	17744
GO:0035145	exon-exon junction complex	0.999999999974524	-2.54758257480077e-11	22	0	0	26	17744
GO:1905348	endonuclease complex	0.999999999974524	-2.54758257480077e-11	22	0	0	26	17744
GO:0045259	proton-transporting ATP synthase complex	0.999999999974524	-2.54758257480077e-11	22	0	0	26	17744
GO:0005614	interstitial matrix	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0000800	lateral element	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0071437	invadopodium	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0032039	integrator complex	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0005845	mRNA cap binding complex	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0032797	SMN complex	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0001931	uropod	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0000974	Prp19 complex	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0005675	holo TFIIH complex	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0048188	Set1C/COMPASS complex	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0000346	transcription export complex	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0030122	AP-2 adaptor complex	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0005736	DNA-directed RNA polymerase I complex	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0030126	COPI vesicle coat	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0000782	telomere cap complex	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0000783	nuclear telomere cap complex	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0042627	chylomicron	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0016580	Sin3 complex	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0044322	endoplasmic reticulum quality control compartment	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0031092	platelet alpha granule membrane	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0097440	apical dendrite	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0031254	cell trailing edge	0.999999999975032	-2.49682523745471e-11	13	0	0	26	17744
GO:0044445	cytosolic part	0.999999999975326	-2.46738687579898e-11	233	0	0	26	17744
GO:0044297	cell body	0.999999999976349	-2.36511854305183e-11	473	0	0	26	17744
GO:0044798	nuclear transcription factor complex	0.999999999976462	-2.35377570044351e-11	133	0	0	26	17744
GO:0031514	motile cilium	0.999999999976462	-2.35377570044351e-11	133	0	0	26	17744
GO:0016604	nuclear body	0.999999999976593	-2.34068654785429e-11	356	0	0	26	17744
GO:0098802	plasma membrane receptor complex	0.999999999976932	-2.30683079893974e-11	174	0	0	26	17744
GO:0070382	exocytic vesicle	0.999999999976968	-2.30322823633139e-11	139	0	0	26	17744
GO:0031082	BLOC complex	0.999999999977077	-2.29227599852842e-11	20	0	0	26	17744
GO:0031362	anchored component of external side of plasma membrane	0.999999999977077	-2.29227599852842e-11	20	0	0	26	17744
GO:0005922	connexin complex	0.999999999977077	-2.29227599852842e-11	20	0	0	26	17744
GO:0034385	triglyceride-rich lipoprotein particle	0.999999999977077	-2.29227599852842e-11	20	0	0	26	17744
GO:0005942	phosphatidylinositol 3-kinase complex	0.999999999977077	-2.29227599852842e-11	20	0	0	26	17744
GO:0098644	complex of collagen trimers	0.999999999977077	-2.29227599852842e-11	20	0	0	26	17744
GO:0005865	striated muscle thin filament	0.999999999977077	-2.29227599852842e-11	20	0	0	26	17744
GO:0000159	protein phosphatase type 2A complex	0.999999999977077	-2.29227599852842e-11	20	0	0	26	17744
GO:0034361	very-low-density lipoprotein particle	0.999999999977077	-2.29227599852842e-11	20	0	0	26	17744
GO:0042827	platelet dense granule	0.999999999977077	-2.29227599852842e-11	20	0	0	26	17744
