TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SMP00001	Citrullinemia Type I	0.999999999999208	-7.91630053609965e-13	13	0	0	2	992
SMP00059	Urea Cycle	0.999999999999208	-7.91630053609965e-13	13	0	0	2	992
SMP00004	Glycine and Serine Metabolism	0.999999999999213	-7.87350002903753e-13	26	0	0	2	992
SMP00484	Dimethylglycine Dehydrogenase Deficiency	0.999999999999213	-7.87350002903753e-13	26	0	0	2	992
SMP02291	The oncogenic action of 2-hydroxyglutarate	0.999999999999213	-7.87350002903753e-13	26	0	0	2	992
SMP00244	Sarcosinemia	0.999999999999213	-7.87350002903753e-13	26	0	0	2	992
SMP00025	Phospholipid Biosynthesis	0.999999999999213	-7.87350002903753e-13	26	0	0	2	992
SMP00242	Dimethylglycine Dehydrogenase Deficiency	0.999999999999213	-7.87350002903753e-13	26	0	0	2	992
SMP00223	Non Ketotic Hyperglycinemia	0.999999999999213	-7.87350002903753e-13	26	0	0	2	992
SMP00179	Dihydropyrimidine Dehydrogenase Deficiency (DHPD)	0.999999999999213	-7.87350002903753e-13	26	0	0	2	992
SMP00721	3-Phosphoglycerate dehydrogenase deficiency	0.999999999999213	-7.87350002903753e-13	26	0	0	2	992
SMP00485	Hyperglycinemia- non-ketotic	0.999999999999213	-7.87350002903753e-13	26	0	0	2	992
SMP00654	Warburg Effect	0.999999999999374	-6.26363978045719e-13	44	0	0	2	992
SMP00725	Fructose intolerance- hereditary	0.999999999999472	-5.28011282700108e-13	18	0	0	2	992
SMP00442	Etoposide Action Pathway	0.999999999999472	-5.28011282700108e-13	18	0	0	2	992
SMP00649	Lamivudine Metabolism Pathway	0.999999999999472	-5.28011282700108e-13	18	0	0	2	992
SMP00561	Fructosuria	0.999999999999472	-5.28011282700108e-13	18	0	0	2	992
SMP00064	Fructose and Mannose Degradation	0.999999999999472	-5.28011282700108e-13	18	0	0	2	992
SMP00601	Etoposide Metabolism Pathway	0.999999999999472	-5.28011282700108e-13	18	0	0	2	992
SMP00096	Celecoxib Action Pathway	0.999999999999486	-5.13980785016299e-13	34	0	0	2	992
SMP00203	Molybdenum Cofactor Deficiency	0.999999999999576	-4.2420017151712e-13	37	0	0	2	992
SMP00167	Adenylosuccinate Lyase Deficiency	0.999999999999576	-4.2420017151712e-13	37	0	0	2	992
SMP00365	Gout or Kelley-Seegmiller Syndrome	0.999999999999576	-4.2420017151712e-13	37	0	0	2	992
SMP00220	Xanthine Dehydrogenase Deficiency (Xanthinuria)	0.999999999999576	-4.2420017151712e-13	37	0	0	2	992
SMP00537	Myoadenylate deaminase deficiency	0.999999999999576	-4.2420017151712e-13	37	0	0	2	992
SMP00050	Purine Metabolism	0.999999999999576	-4.2420017151712e-13	37	0	0	2	992
SMP00144	Adenosine Deaminase Deficiency	0.999999999999576	-4.2420017151712e-13	37	0	0	2	992
SMP00536	Mitochondrial DNA depletion syndrome	0.999999999999576	-4.2420017151712e-13	37	0	0	2	992
SMP00535	Adenine phosphoribosyltransferase deficiency (APRT)	0.999999999999576	-4.2420017151712e-13	37	0	0	2	992
SMP00512	Xanthinuria type I	0.999999999999576	-4.2420017151712e-13	37	0	0	2	992
SMP00513	Xanthinuria type II	0.999999999999576	-4.2420017151712e-13	37	0	0	2	992
SMP00210	Purine Nucleoside Phosphorylase Deficiency	0.999999999999576	-4.2420017151712e-13	37	0	0	2	992
SMP00364	Lesch-Nyhan Syndrome (LNS)	0.999999999999576	-4.2420017151712e-13	37	0	0	2	992
SMP00168	AICA-Ribosiduria	0.999999999999576	-4.2420017151712e-13	37	0	0	2	992
SMP00128	Gluconeogenesis	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00136	2-Hydroxyglutric Aciduria (D And L Form)	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00581	Glycogenosis- Type IA. Von gierke disease	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00567	Succinic semialdehyde dehydrogenase deficiency	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00339	Hyperinsulinism-Hyperammonemia Syndrome	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00574	Glycogenosis- Type IC	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00243	4-Hydroxybutyric Aciduria/Succinic Semialdehyde Dehydrogenase Deficiency	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00563	Triosephosphate isomerase	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00562	Fructose-1-6-diphosphatase deficiency	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00590	Ibuprofen Metabolism Pathway	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00385	Homocarnosinosis	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00374	Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00560	Phosphoenolpyruvate carboxykinase deficiency 1 (PEPCK1)	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00072	Glutamate Metabolism	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00573	Glycogenosis- Type IB	0.999999999999736	-2.64050608635158e-13	22	0	0	2	992
SMP00543	Methylenetetrahydrofolate Reductase Deficiency (MTHFRD)	0.999999999999813	-1.86753932630845e-13	12	0	0	2	992
SMP00053	Folate Metabolism	0.999999999999813	-1.86753932630845e-13	12	0	0	2	992
SMP00432	Methotrexate Action Pathway	0.999999999999813	-1.86753932630845e-13	12	0	0	2	992
SMP00494	Tyrosinemia- transient	0.999999999999813	-1.86753932630845e-13	12	0	0	2	992
SMP00068	Androgen and Estrogen Metabolism	0.999999999999813	-1.86753932630845e-13	12	0	0	2	992
SMP00565	Aromatase deficiency	0.999999999999813	-1.86753932630845e-13	12	0	0	2	992
SMP00554	Glycogenosis- Type IV. Amylopectinosis	0.999999999999813	-1.86753932630845e-13	12	0	0	2	992
SMP00724	Folate malabsorption- hereditary	0.999999999999813	-1.86753932630845e-13	12	0	0	2	992
SMP00553	Glycogenosis- Type III. Cori disease	0.999999999999813	-1.86753932630845e-13	12	0	0	2	992
SMP00356	17-Beta Hydroxysteroid Dehydrogenase III Deficiency	0.999999999999813	-1.86753932630845e-13	12	0	0	2	992
SMP00358	Fc Epsilon Receptor I Signaling in Mast Cells	0.99999999999993	-7.02797195439864e-14	32	0	0	2	992
SMP00153	Quinapril Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00623	Heroin Metabolism Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00165	Valsartan Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00618	Fosphenytoin (Antiarrhythmic) Metabolism Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00602	Teniposide Metabolism Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00150	Lisinopril Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00633	Felbamate Metabolism Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00164	Telmisartan Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00076	Thiamine Metabolism	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00651	Artemether Metabolism Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00170	Aromatic L-Aminoacid Decarboxylase Deficiency	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00145	Benazepril Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00620	Lidocaine (Local Anaesthetic) Metabolism Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00443	Teniposide Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00733	Temocapril Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00621	Codeine Metabolism Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00450	Phytanic Acid Peroxisomal Oxidation	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00152	Perindopril Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00012	Catecholamine Biosynthesis	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00149	Fosinopril Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00065	Ubiquinone Biosynthesis	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00163	Olmesartan Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00629	Adefovir Dipivoxil Metabolism Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00154	Ramipril Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00497	Tyrosine hydroxylase deficiency	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00479	Plasmalogen Synthesis	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00148	Enalapril Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00162	Losartan Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00451	Refsum Disease	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00155	Rescinnamine Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00161	Irbesartan Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00639	Clomipramine Metabolism Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00146	Captopril Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00160	Forasartan Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00129	Malate-Aspartate Shuttle	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00587	Angiotensin Metabolism	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00159	Eprosartan Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00147	Cilazapril Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00630	Tenofovir Metabolism Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00156	Spirapril Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00151	Moexipril Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00158	Candesartan Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00157	Trandolapril Action Pathway	0.999999999999946	-5.43538907730057e-14	4	0	0	2	992
SMP00355	Mitochondrial Electron Transport Chain	0.999999999999952	-4.83978634079063e-14	19	0	0	2	992
SMP00340	Methylenetetrahydrofolate Reductase Deficiency (MTHFRD)	0.999999999999952	-4.83978634079063e-14	19	0	0	2	992
SMP00063	Tryptophan Metabolism	0.999999999999952	-4.83978634079063e-14	19	0	0	2	992
SMP00214	S-Adenosylhomocysteine (SAH) Hydrolase Deficiency	0.999999999999952	-4.83978634079063e-14	19	0	0	2	992
SMP00221	Methionine Adenosyltransferase Deficiency	0.999999999999952	-4.83978634079063e-14	19	0	0	2	992
SMP00177	Cystathionine Beta-Synthase Deficiency	0.999999999999952	-4.83978634079063e-14	19	0	0	2	992
SMP00341	Hypermethioninemia	0.999999999999952	-4.83978634079063e-14	19	0	0	2	992
SMP00033	Methionine Metabolism	0.999999999999952	-4.83978634079063e-14	19	0	0	2	992
SMP00222	Glycine N-methyltransferase Deficiency	0.999999999999952	-4.83978634079063e-14	19	0	0	2	992
SMP00570	Homocystinuria-megaloblastic anemia due to defect in cobalamin metabolism- cblG complementation type	0.999999999999952	-4.83978634079063e-14	19	0	0	2	992
SMP00055	Alanine Metabolism	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00070	Riboflavin Metabolism	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00468	Degradation of Superoxides	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00352	Primary Hyperoxaluria Type I	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00021	Taurine and Hypotaurine Metabolism	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00516	Adrenoleukodystrophy- X-linked	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00454	Repaglinide Action Pathway	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00350	Pyruvate Carboxylase Deficiency	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00641	Doxepin Metabolism Pathway	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00453	Nateglinide Action Pathway	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00469	Capecitabine Action Pathway	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00052	Beta Oxidation of Very Long Chain Fatty Acids	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00460	Glibenclamide Action Pathway	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00607	Capecitabine Metabolism Pathway	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00313	Lactic Acidemia	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00018	Alpha Linolenic Acid and Linoleic Acid Metabolism	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00643	Pancreas Function	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00503	Hypophosphatasia	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00017	Vitamin B6 Metabolism	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00517	Carnitine-acylcarnitine translocase deficiency	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00569	Succinyl CoA: 3-ketoacid CoA transferase deficiency	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00071	Ketone Body Metabolism	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00310	Corticotropin Activation of Cortisol Production	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00461	Gliclazide Action Pathway	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00465	Carnitine Synthesis	0.999999999999955	-4.47911937303657e-14	5	0	0	2	992
SMP00282	Streptokinase Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00185	Glutaric Aciduria Type I	1	2.48851503639735e-16	14	0	0	2	992
SMP00268	Warfarin Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00276	Argatroban Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00288	Aprotinin Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00540	Very-long-chain acyl coa dehydrogenase deficiency (VLCAD)	1	2.48851503639735e-16	14	0	0	2	992
SMP00279	Ximelagatran Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00281	Anistreplase Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00545	Trifunctional protein deficiency	1	2.48851503639735e-16	14	0	0	2	992
SMP00648	Sorafenib Metabolism Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00656	Dicoumarol Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00048	Nicotinate and Nicotinamide Metabolism	1	2.48851503639735e-16	14	0	0	2	992
SMP00283	Tenecteplase Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00542	Medium chain acyl-coa dehydrogenase deficiency (MCAD)	1	2.48851503639735e-16	14	0	0	2	992
SMP00269	Acenocoumarol Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00280	Alteplase Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00198	Malonic Aciduria	1	2.48851503639735e-16	14	0	0	2	992
SMP00277	Bivalirudin Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00271	Phenprocoumon Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00044	Histidine Metabolism	1	2.48851503639735e-16	14	0	0	2	992
SMP00201	Methylmalonic Aciduria Due to Cobalamin-Related Disorders	1	2.48851503639735e-16	14	0	0	2	992
SMP00235	Short Chain Acyl CoA Dehydrogenase Deficiency (SCAD Deficiency)	1	2.48851503639735e-16	14	0	0	2	992
SMP00285	Reteplase Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00191	Histidinemia	1	2.48851503639735e-16	14	0	0	2	992
SMP00278	Lepirudin Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00181	Ethylmalonic Encephalopathy	1	2.48851503639735e-16	14	0	0	2	992
SMP00655	Phenindione Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00586	Coagulation 	1	2.48851503639735e-16	14	0	0	2	992
SMP00284	Urokinase Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00287	Tranexamic Acid Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00067	Aspartate Metabolism	1	2.48851503639735e-16	14	0	0	2	992
SMP00538	Carnitine palmitoyl transferase deficiency (I)	1	2.48851503639735e-16	14	0	0	2	992
SMP00270	Dicumarol Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00541	Carnitine palmitoyl transferase deficiency (II)	1	2.48851503639735e-16	14	0	0	2	992
SMP00175	Canavan Disease	1	2.48851503639735e-16	14	0	0	2	992
SMP00192	Hypoacetylaspartia	1	2.48851503639735e-16	14	0	0	2	992
SMP00502	Malonyl-coa decarboxylase deficiency	1	2.48851503639735e-16	14	0	0	2	992
SMP00051	Fatty acid Metabolism	1	2.48851503639735e-16	14	0	0	2	992
SMP00286	Aminocaproic Acid Action Pathway	1	2.48851503639735e-16	14	0	0	2	992
SMP00016	Propanoate Metabolism	1	2.48851503639735e-16	14	0	0	2	992
SMP00539	Long chain acyl-CoA dehydrogenase deficiency (LCAD)	1	2.48851503639735e-16	14	0	0	2	992
SMP00104	Indomethacin Action Pathway	1.00000000000003	2.53959180074315e-14	29	0	0	2	992
SMP02359	The oncogenic action of D-2-hydroxyglutarate in  Hydroxygluaricaciduria 	1.00000000000003	2.53959180074315e-14	29	0	0	2	992
SMP00646	Fluoxetine Metabolism Pathway	1.00000000000007	6.72421137054655e-14	6	0	0	2	992
SMP00445	Spermidine and Spermine Biosynthesis	1.00000000000007	6.72421137054655e-14	6	0	0	2	992
SMP00478	Nucleotide Excision Repair 	1.00000000000007	6.72421137054655e-14	6	0	0	2	992
SMP00636	Venlafaxine Metabolism Pathway	1.00000000000007	6.72421137054655e-14	6	0	0	2	992
SMP00343	Intracellular Signalling Through PGD2 receptor and Prostaglandin D2	1.00000000000007	6.72421137054655e-14	6	0	0	2	992
SMP00628	Nicotine Metabolism Pathway	1.00000000000007	6.72421137054655e-14	6	0	0	2	992
SMP00308	Dopamine Activation of Neurological Reward System	1.00000000000007	6.72421137054655e-14	6	0	0	2	992
SMP00625	Imipramine Metabolism Pathway	1.00000000000007	6.72421137054655e-14	6	0	0	2	992
SMP00027	Pantothenate and CoA Biosynthesis	1.00000000000007	6.72421137054655e-14	6	0	0	2	992
SMP00275	Ardeparin Action Pathway	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00622	Morphine Metabolism Pathway	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00345	Congenital Erythropoietic Porphyria (CEP) or Gunther Disease	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00518	Glucose-6-phosphate dehydrogenase deficiency	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00609	Mercaptopurine Metabolism Pathway	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00031	Pentose Phosphate Pathway	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00273	Fondaparinux Action Pathway	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00344	Acute Intermittent Porphyria	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00040	Glycolysis	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00274	Heparin Action Pathway	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00024	Porphyrin Metabolism	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00531	Glycogenosis- Type VII. Tarui disease	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00272	Enoxaparin Action Pathway	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00342	Hereditary Coproporphyria (HCP)	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00519	Ribose-5-phosphate isomerase deficiency	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00346	Porphyria Variegata (PV)	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00520	Transaldolase deficiency	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00572	Fanconi-bickel syndrome	1.00000000000013	1.27554027453194e-13	15	0	0	2	992
SMP00320	Intracellular Signalling Through Adenosine Receptor A2a and Adenosine	1.00000000000024	2.37689208593128e-13	38	0	0	2	992
SMP00321	Intracellular Signalling Through Adenosine Receptor A2b and Adenosine	1.00000000000024	2.37689208593128e-13	38	0	0	2	992
SMP00428	Mercaptopurine Action Pathway	1.00000000000028	2.78994709279612e-13	47	0	0	2	992
SMP00430	Thioguanine Action Pathway	1.00000000000028	2.78994709279612e-13	47	0	0	2	992
SMP00086	Ibuprofen Action Pathway	1.00000000000028	2.78994709279612e-13	47	0	0	2	992
SMP00427	Azathioprine Action Pathway	1.00000000000028	2.78994709279612e-13	47	0	0	2	992
SMP00429	Disulfiram Action Pathway	1.00000000000032	3.15228203782991e-13	24	0	0	2	992
SMP00482	Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids	1.00000000000033	3.25685902942754e-13	10	0	0	2	992
SMP00437	Vincristine Action Pathway	1.00000000000033	3.25685902942754e-13	10	0	0	2	992
SMP00606	Tamoxifen Metabolism Pathway	1.00000000000033	3.25685902942754e-13	10	0	0	2	992
SMP00438	Vindesine Action Pathway	1.00000000000033	3.25685902942754e-13	10	0	0	2	992
SMP00471	Tamoxifen Action Pathway	1.00000000000033	3.25685902942754e-13	10	0	0	2	992
SMP00624	Methadone Metabolism Pathway	1.00000000000033	3.25685902942754e-13	10	0	0	2	992
SMP00338	Intracellular Signalling Through LHCGR Receptor and Luteinizing Hormone/Choriogonadotropin	1.00000000000033	3.25685902942754e-13	10	0	0	2	992
SMP00555	Glycogenosis- Type VI. Hers disease	1.00000000000036	3.62291631157002e-13	16	0	0	2	992
SMP00652	Mycophenolic Acid Metabolism Pathway	1.00000000000036	3.62291631157002e-13	16	0	0	2	992
SMP00058	Starch and Sucrose Metabolism	1.00000000000036	3.62291631157002e-13	16	0	0	2	992
SMP00557	Sucrase-isomaltase deficiency	1.00000000000036	3.62291631157002e-13	16	0	0	2	992
SMP00556	Mucopolysaccharidosis VI. Sly syndrome	1.00000000000036	3.62291631157002e-13	16	0	0	2	992
SMP00552	Glycogen synthetase deficiency	1.00000000000036	3.62291631157002e-13	16	0	0	2	992
SMP00317	Familial Hypercholanemia (FHCA)	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00218	Tyrosinemia Type I	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00316	Zellweger Syndrome	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00315	Cerebrotendinous Xanthomatosis (CTX)	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00314	Congenital Bile Acid Synthesis Defect Type II	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00035	Bile Acid Biosynthesis	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00390	Tay-Sachs Disease	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00045	Amino Sugar Metabolism	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00650	Doxorubicin Metabolism Pathway	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00498	Dopamine beta-hydroxylase deficiency	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00533	Monoamine oxidase-a deficiency (MAO-A)	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00240	Salla Disease/Infantile Sialic Acid Storage Disease	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00534	G(M2)-Gangliosidosis: Variant B- Tay-sachs disease	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00190	Hawkinsinuria	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00006	Tyrosine Metabolism	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00216	Sialuria or French Type Sialuria	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00217	Sialuria or French Type Sialuria	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00318	Congenital Bile Acid Synthesis Defect Type III	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00720	27-Hydroxylase Deficiency	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00169	Alkaptonuria	1.00000000000044	4.41754488891832e-13	17	0	0	2	992
SMP00631	Prednisone Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00265	Abciximab Action Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00476	Trastuzumab Action Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00593	Enalapril Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00732	Temocapril Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00632	Prednisolone Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00473	Gefitinib Action Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00261	Ticlopidine Action Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00595	Moexipril Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00475	Panitumumab Action Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00647	Thioguanine Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00474	Cetuximab Action Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00591	Benazepril Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00597	Ramipril Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00267	Tirofiban Action Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00596	Quinapril Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00617	Cimetidine Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00421	Vatalanib Action Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00592	Cilazapril Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00036	D-Arginine and D-Ornithine Metabolism	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00470	Fluorouracil Action Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00611	Ticlopidine Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00599	Trandolapril Metabolism Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
SMP00263	Cilostazol Action Pathway	1.00000000000046	4.59995756763032e-13	1	0	0	2	992
