TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
oligodendroglioma_Grade_III	oligodendroglioma_Grade_III	0.372542790448333	-0.9874033740732	313	1	0.0384615384615385	26	17630	7052	TGM2	TGM2
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-hairy_cell_leukaemia	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-hairy_cell_leukaemia	0.375518546397605	-0.979447417792315	1482	3	0.115384615384615	26	17630	667,2861,5097	DST,GPR37,PCDH1	DST,GPR37,PCDH1
hairy_cell_leukaemia	hairy_cell_leukaemia	0.375518546397605	-0.979447417792315	1482	3	0.115384615384615	26	17630	667,2861,5097	DST,GPR37,PCDH1	DST,GPR37,PCDH1
skin-trunk-malignant_melanoma	skin-trunk-malignant_melanoma	0.376543322846409	-0.976722171040787	2731	5	0.192307692307692	26	17630	667,4680,1048,8821,7057	DST,CEACAM6,CEACAM5,INPP4B,THBS1	DST,CEACAM6,CEACAM5,INPP4B,THBS1
skin	skin	0.376858580567062	-0.975885279767681	16981	26	1	26	17630	4680,5097,7130,3489,3855,7039,2921,6590,481,7032,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
bone-pelvis-chondrosarcoma	bone-pelvis-chondrosarcoma	0.377239575788682	-0.974874813820175	318	1	0.0384615384615385	26	17630	11030	RBPMS	RBPMS
stomach	stomach	0.380688769298166	-0.965773116164978	16239	25	0.961538461538462	26	17630	4680,5097,7130,3489,3855,7039,6590,7032,481,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,SLPI,TFF2,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,SLPI,TFF2,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
upper_leg	upper_leg	0.384269748970786	-0.956410501733783	897	2	0.0769230769230769	26	17630	4680,4982	CEACAM6,TNFRSF11B	CEACAM6,TNFRSF11B
skin-upper_back-malignant_melanoma	skin-upper_back-malignant_melanoma	0.385608732792951	-0.952932069217567	327	1	0.0384615384615385	26	17630	1048	CEACAM5	CEACAM5
pheochromocytoma	pheochromocytoma	0.385608732792951	-0.952932069217567	327	1	0.0384615384615385	26	17630	55107	ANO1	ANO1
lung-carcinoid-endocrine_tumour-typical	lung-carcinoid-endocrine_tumour-typical	0.385608732792951	-0.952932069217567	327	1	0.0384615384615385	26	17630	667	DST	DST
typical	typical	0.385608732792951	-0.952932069217567	327	1	0.0384615384615385	26	17630	667	DST	DST
virilizing_syndrome_producing	virilizing_syndrome_producing	0.387453803832182	-0.948158653212468	329	1	0.0384615384615385	26	17630	7057	THBS1	THBS1
haematopoietic_and_lymphoid_tissue-spleen-lymphoid_neoplasm-marginal_zone_lymphoma	haematopoietic_and_lymphoid_tissue-spleen-lymphoid_neoplasm-marginal_zone_lymphoma	0.388374340275412	-0.945785609949707	330	1	0.0384615384615385	26	17630	1048	CEACAM5	CEACAM5
pancreas-carcinoma-ductal_carcinoma	pancreas-carcinoma-ductal_carcinoma	0.3892575707798	-0.943514018798084	16260	25	0.961538461538462	26	17630	4680,5097,7130,3489,3855,7039,2921,6590,7032,481,55107,5266,7057,1999,2861,667,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,TFF2,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,TFF2,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
pharynx	pharynx	0.392870132755974	-0.934276172726451	2783	5	0.192307692307692	26	17630	667,2861,55107,8821,7057	DST,GPR37,ANO1,INPP4B,THBS1	DST,GPR37,ANO1,INPP4B,THBS1
upper_back	upper_back	0.39386968811596	-0.931735165213448	336	1	0.0384615384615385	26	17630	1048	CEACAM5	CEACAM5
lymphoid_neoplasm	lymphoid_neoplasm	0.394966577740247	-0.928954130976754	12762	20	0.769230769230769	26	17630	7130,5097,3489,2921,7039,6590,481,7032,55107,7057,1999,667,2861,6447,53836,8821,4982,1048,7052,3486	TNFAIP6,PCDH1,IGFBP6,CXCL3,TGFA,SLPI,ATP1B1,TFF2,ANO1,THBS1,ELF3,DST,GPR37,SCG5,GPR87,INPP4B,TNFRSF11B,CEACAM5,TGM2,IGFBP3	TNFAIP6,PCDH1,IGFBP6,CXCL3,TGFA,SLPI,ATP1B1,TFF2,ANO1,THBS1,ELF3,DST,GPR37,SCG5,GPR87,INPP4B,TNFRSF11B,CEACAM5,TGM2,IGFBP3
marginal_zone_lymphoma	marginal_zone_lymphoma	0.395690897413375	-0.927121934612298	338	1	0.0384615384615385	26	17630	1048	CEACAM5	CEACAM5
lung	lung	0.400649877330654	-0.914667356933933	17021	26	1	26	17630	4680,5097,7130,3489,3855,7039,2921,6590,481,7032,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
nodular	nodular	0.404072003255924	-0.906162191020332	1551	3	0.115384615384615	26	17630	4680,5097,1048	CEACAM6,PCDH1,CEACAM5	CEACAM6,PCDH1,CEACAM5
skin-head_neck-malignant_melanoma-superficial_spreading	skin-head_neck-malignant_melanoma-superficial_spreading	0.408736417388158	-0.894684786954209	943	2	0.0769230769230769	26	17630	7039,1999	TGFA,ELF3	TGFA,ELF3
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-mantle_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-mantle_cell_lymphoma	0.411416966000751	-0.888148062942365	2842	5	0.192307692307692	26	17630	667,4982,55107,7039,8821	DST,TNFRSF11B,ANO1,TGFA,INPP4B	DST,TNFRSF11B,ANO1,TGFA,INPP4B
central_nervous_system	central_nervous_system	0.411821100035275	-0.887166247150162	17039	26	1	26	17630	4680,5097,7130,3489,3855,7039,2921,6590,481,7032,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
eye-uveal_tract-malignant_melanoma-spindle	eye-uveal_tract-malignant_melanoma-spindle	0.423255674684978	-0.859778850651853	369	1	0.0384615384615385	26	17630	5097	PCDH1	PCDH1
pleura-mesothelioma-epithelial	pleura-mesothelioma-epithelial	0.424124416503037	-0.857728431645179	370	1	0.0384615384615385	26	17630	667	DST	DST
epithelial	epithelial	0.425858126909068	-0.853649023606103	372	1	0.0384615384615385	26	17630	667	DST	DST
stomach-carcinoma-mixed_intestinal_and_diffuse_adenocarcinoma-unclassifiable	stomach-carcinoma-mixed_intestinal_and_diffuse_adenocarcinoma-unclassifiable	0.427072846980792	-0.850800678475797	978	2	0.0769230769230769	26	17630	2861,7057	GPR37,THBS1	GPR37,THBS1
mixed_intestinal_and_diffuse_adenocarcinoma-unclassifiable	mixed_intestinal_and_diffuse_adenocarcinoma-unclassifiable	0.427072846980792	-0.850800678475797	978	2	0.0769230769230769	26	17630	2861,7057	GPR37,THBS1	GPR37,THBS1
polycythaemia_vera	polycythaemia_vera	0.428449285789023	-0.847582900832985	375	1	0.0384615384615385	26	17630	667	DST	DST
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-polycythaemia_vera	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-polycythaemia_vera	0.428449285789023	-0.847582900832985	375	1	0.0384615384615385	26	17630	667	DST	DST
biliary_tract-gallbladder-carcinoma-adenocarcinoma	biliary_tract-gallbladder-carcinoma-adenocarcinoma	0.433714470570581	-0.835368863305267	2913	5	0.192307692307692	26	17630	2861,1048,481,7057,1999	GPR37,CEACAM5,ATP1B1,THBS1,ELF3	GPR37,CEACAM5,ATP1B1,THBS1,ELF3
gallbladder	gallbladder	0.433714470570581	-0.835368863305267	2913	5	0.192307692307692	26	17630	2861,1048,481,7057,1999	GPR37,CEACAM5,ATP1B1,THBS1,ELF3	GPR37,CEACAM5,ATP1B1,THBS1,ELF3
spindle	spindle	0.442921460630068	-0.814362814428804	392	1	0.0384615384615385	26	17630	5097	PCDH1	PCDH1
haematopoietic_and_lymphoid_tissue	haematopoietic_and_lymphoid_tissue	0.443056431725431	-0.814058131665111	15000	23	0.884615384615385	26	17630	4680,5097,7130,3489,3855,7039,2921,6590,7032,481,55107,5266,7057,1999,2861,667,6447,53836,8821,4982,7052,1048,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,TFF2,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,TFF2,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,IGFBP3
endometrium-carcinoma-endometrioid_carcinoma	endometrium-carcinoma-endometrioid_carcinoma	0.444397804219437	-0.811035162229237	16388	25	0.961538461538462	26	17630	4680,5097,7130,3489,3855,2921,6590,481,7032,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
mantle_cell_lymphoma	mantle_cell_lymphoma	0.446555894480834	-0.806190702892706	2954	5	0.192307692307692	26	17630	667,4982,55107,7039,8821	DST,TNFRSF11B,ANO1,TGFA,INPP4B	DST,TNFRSF11B,ANO1,TGFA,INPP4B
endometrioid_carcinoma	endometrioid_carcinoma	0.448913509317444	-0.800925039377873	16398	25	0.961538461538462	26	17630	4680,5097,7130,3489,3855,2921,6590,481,7032,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
endometrium	endometrium	0.451182458888696	-0.795883456130473	16403	25	0.961538461538462	26	17630	4680,5097,7130,3489,3855,2921,6590,481,7032,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
ductolobular_carcinoma	ductolobular_carcinoma	0.451393776318931	-0.795415202201657	1667	3	0.115384615384615	26	17630	7052,53836,3486	TGM2,GPR87,IGFBP3	TGM2,GPR87,IGFBP3
breast-carcinoma-ductolobular_carcinoma	breast-carcinoma-ductolobular_carcinoma	0.451393776318931	-0.795415202201657	1667	3	0.115384615384615	26	17630	7052,53836,3486	TGM2,GPR87,IGFBP3	TGM2,GPR87,IGFBP3
oesophagus-carcinoma-adenocarcinoma	oesophagus-carcinoma-adenocarcinoma	0.451601562747941	-0.794954986243306	13662	21	0.807692307692308	26	17630	5097,7130,3855,7039,2921,7032,481,55107,5266,7057,1999,2861,667,6447,53836,8821,4982,7052,1048,11030,3486	PCDH1,TNFAIP6,KRT7,TGFA,CXCL3,TFF2,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,RBPMS,IGFBP3	PCDH1,TNFAIP6,KRT7,TGFA,CXCL3,TFF2,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,RBPMS,IGFBP3
trunk	trunk	0.461795587853766	-0.77263293634349	3662	6	0.230769230769231	26	17630	667,4680,5097,1048,8821,7057	DST,CEACAM6,PCDH1,CEACAM5,INPP4B,THBS1	DST,CEACAM6,PCDH1,CEACAM5,INPP4B,THBS1
spleen	spleen	0.462754261076224	-0.770559119410527	416	1	0.0384615384615385	26	17630	1048	CEACAM5	CEACAM5
upper_aerodigestive_tract	upper_aerodigestive_tract	0.469387218167925	-0.756327226085248	13726	21	0.807692307692308	26	17630	4680,5097,7130,3855,7039,481,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030	CEACAM6,PCDH1,TNFAIP6,KRT7,TGFA,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS	CEACAM6,PCDH1,TNFAIP6,KRT7,TGFA,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS
breast	breast	0.477369476657318	-0.739464503742056	17136	26	1	26	17630	4680,5097,7130,3489,3855,7039,2921,6590,481,7032,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
kidney-other-neoplasm	kidney-other-neoplasm	0.48052329506744	-0.732879570857377	11077	17	0.653846153846154	26	17630	4680,5097,7130,3855,7039,7032,481,55107,7057,2861,667,6447,4982,7052,1048,11030,3486	CEACAM6,PCDH1,TNFAIP6,KRT7,TGFA,TFF2,ATP1B1,ANO1,THBS1,GPR37,DST,SCG5,TNFRSF11B,TGM2,CEACAM5,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,KRT7,TGFA,TFF2,ATP1B1,ANO1,THBS1,GPR37,DST,SCG5,TNFRSF11B,TGM2,CEACAM5,RBPMS,IGFBP3
oesophagus-carcinoma	oesophagus-carcinoma	0.489089448821607	-0.715209884309863	4424	7	0.269230769230769	26	17630	2861,7130,7052,4105,3855,55107,7057	GPR37,TNFAIP6,TGM2,MAGEA6,KRT7,ANO1,THBS1	GPR37,TNFAIP6,TGM2,MAGEA6,KRT7,ANO1,THBS1
stomach-carcinoma-adenocarcinoma	stomach-carcinoma-adenocarcinoma	0.490177049326438	-0.712988627983682	15815	24	0.923076923076923	26	17630	4680,5097,7130,3489,3855,7039,6590,481,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,SLPI,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,SLPI,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
ovary-carcinoma-serous_carcinoma	ovary-carcinoma-serous_carcinoma	0.493308895790337	-0.70661973767914	11130	17	0.653846153846154	26	17630	4680,5097,3489,3855,6590,481,55107,7057,1999,2861,667,6447,4102,8821,1048,7052,11030	CEACAM6,PCDH1,IGFBP6,KRT7,SLPI,ATP1B1,ANO1,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,INPP4B,CEACAM5,TGM2,RBPMS	CEACAM6,PCDH1,IGFBP6,KRT7,SLPI,ATP1B1,ANO1,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,INPP4B,CEACAM5,TGM2,RBPMS
large_intestine-colon-carcinoma-adenocarcinoma	large_intestine-colon-carcinoma-adenocarcinoma	0.495073589191547	-0.703048862429569	17160	26	1	26	17630	4680,5097,7130,3489,3855,7039,2921,6590,481,7032,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
colon	colon	0.495824795092319	-0.701532650360605	17161	26	1	26	17630	4680,5097,7130,3489,3855,7039,2921,6590,481,7032,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
superficial_spreading	superficial_spreading	0.504813344732115	-0.683566532422865	1133	2	0.0769230769230769	26	17630	7039,1999	TGFA,ELF3	TGFA,ELF3
central_nervous_system-brain-glioma-astrocytoma_Grade_IV	central_nervous_system-brain-glioma-astrocytoma_Grade_IV	0.510242236605255	-0.672869692292292	16528	25	0.961538461538462	26	17630	4680,5097,7130,3489,3855,7039,2921,6590,7032,481,55107,5266,7057,1999,2861,667,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,TFF2,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,TFF2,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
central_nervous_system-brain-primitive_neuroectodermal_tumour-medulloblastoma-large_cell	central_nervous_system-brain-primitive_neuroectodermal_tumour-medulloblastoma-large_cell	0.512957632990248	-0.667562023985492	1150	2	0.0769230769230769	26	17630	667,6447	DST,SCG5	DST,SCG5
adenoid_cystic_carcinoma	adenoid_cystic_carcinoma	0.513434200194339	-0.666633397659892	1151	2	0.0769230769230769	26	17630	481,7039	ATP1B1,TGFA	ATP1B1,TGFA
oesophagus-lower_third-carcinoma-adenocarcinoma	oesophagus-lower_third-carcinoma-adenocarcinoma	0.513933436057534	-0.665661523746649	6530	10	0.384615384615385	26	17630	2861,4680,5097,3855,7039,6447,53836,8821,1048,55107	GPR37,CEACAM6,PCDH1,KRT7,TGFA,SCG5,GPR87,INPP4B,CEACAM5,ANO1	GPR37,CEACAM6,PCDH1,KRT7,TGFA,SCG5,GPR87,INPP4B,CEACAM5,ANO1
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-mantle_cell_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-mantle_cell_lymphoma	0.515329073809862	-0.662949604106517	484	1	0.0384615384615385	26	17630	55107	ANO1	ANO1
stomach-carcinoma-diffuse_adenocarcinoma	stomach-carcinoma-diffuse_adenocarcinoma	0.516971628843777	-0.659767282490548	4528	7	0.269230769230769	26	17630	667,2861,7032,55107,4102,7057,1999	DST,GPR37,TFF2,ANO1,MAGEA3,THBS1,ELF3	DST,GPR37,TFF2,ANO1,MAGEA3,THBS1,ELF3
diffuse_adenocarcinoma	diffuse_adenocarcinoma	0.516971628843777	-0.659767282490548	4528	7	0.269230769230769	26	17630	667,2861,7032,55107,4102,7057,1999	DST,GPR37,TFF2,ANO1,MAGEA3,THBS1,ELF3	DST,GPR37,TFF2,ANO1,MAGEA3,THBS1,ELF3
salivary_gland	salivary_gland	0.521492771991153	-0.651059864673501	1168	2	0.0769230769230769	26	17630	481,7039	ATP1B1,TGFA	ATP1B1,TGFA
right_lower_lobe	right_lower_lobe	0.523496659750234	-0.647224629302724	5898	9	0.346153846153846	26	17630	5097,7130,3855,8821,7052,1048,4105,55107,1999	PCDH1,TNFAIP6,KRT7,INPP4B,TGM2,CEACAM5,MAGEA6,ANO1,ELF3	PCDH1,TNFAIP6,KRT7,INPP4B,TGM2,CEACAM5,MAGEA6,ANO1,ELF3
lung-right_lower_lobe-carcinoma-adenocarcinoma	lung-right_lower_lobe-carcinoma-adenocarcinoma	0.523496659750234	-0.647224629302724	5898	9	0.346153846153846	26	17630	5097,7130,3855,8821,7052,1048,4105,55107,1999	PCDH1,TNFAIP6,KRT7,INPP4B,TGM2,CEACAM5,MAGEA6,ANO1,ELF3	PCDH1,TNFAIP6,KRT7,INPP4B,TGM2,CEACAM5,MAGEA6,ANO1,ELF3
skin-carcinoma-squamous_cell_carcinoma	skin-carcinoma-squamous_cell_carcinoma	0.527678483887876	-0.63926811278082	501	1	0.0384615384615385	26	17630	8821	INPP4B	INPP4B
astrocytoma_Grade_IV	astrocytoma_Grade_IV	0.540102460280679	-0.615996416161896	16588	25	0.961538461538462	26	17630	4680,5097,7130,3489,3855,7039,2921,6590,7032,481,55107,5266,7057,1999,2861,667,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,TFF2,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,TFF2,ATP1B1,ANO1,PI3,THBS1,ELF3,GPR37,DST,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
pancreas	pancreas	0.542139311803062	-0.612232277722796	17220	26	1	26	17630	4680,5097,7130,3489,3855,7039,2921,6590,481,7032,55107,5266,7057,1999,2861,667,6447,4102,53836,8821,4982,7052,1048,4105,11030,3486	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3	CEACAM6,PCDH1,TNFAIP6,IGFBP6,KRT7,TGFA,CXCL3,SLPI,ATP1B1,TFF2,ANO1,PI3,THBS1,ELF3,GPR37,DST,SCG5,MAGEA3,GPR87,INPP4B,TNFRSF11B,TGM2,CEACAM5,MAGEA6,RBPMS,IGFBP3
mouth	mouth	0.546436641399692	-0.604336913311269	9349	14	0.538461538461538	26	17630	667,4680,5097,7130,3855,7039,6447,4102,4982,1048,7052,481,4105,11030	DST,CEACAM6,PCDH1,TNFAIP6,KRT7,TGFA,SCG5,MAGEA3,TNFRSF11B,CEACAM5,TGM2,ATP1B1,MAGEA6,RBPMS	DST,CEACAM6,PCDH1,TNFAIP6,KRT7,TGFA,SCG5,MAGEA3,TNFRSF11B,CEACAM5,TGM2,ATP1B1,MAGEA6,RBPMS
